Date,open,high,low,close_price,volume
11.02.2020,13.881524175669812,13.988981099623466,13.617765001016279,13.959674835205078,150271621
12.02.2020,13.949905313801434,14.575111501273485,13.94013718040088,14.477422714233398,212069807
13.02.2020,14.457885865619623,14.799794765273965,14.379735206748382,14.663031578063965,171929792
14.02.2020,14.70210725250158,14.770488847711235,14.526267800100342,14.545805931091309,108863025
17.02.2020,14.760720219513406,14.975635008634228,14.65326329076769,14.936559677124023,124912791
18.02.2020,14.868176910585621,14.897483174006146,14.516498023022057,14.6532621383667,122651505
19.02.2020,14.750951210837542,14.76071934441394,14.47742297485303,14.584880828857422,82752415
20.02.2020,14.526268448982718,14.545806580846444,13.998750999844379,14.057364463806152,116506398
21.02.2020,13.930368322138177,14.184358426908897,13.842448598822978,14.155051231384277,128148029
24.02.2020,13.70568410059793,13.70568410059793,13.305161755845631,13.539613723754883,174797759
25.02.2020,13.666609820252537,13.734992348190039,13.148861451856646,13.187936782836914,244999770
26.02.2020,13.119555508738761,13.119555508738761,12.738570323602307,12.943716049194336,189263416
27.02.2020,12.631112531827082,12.670187861100827,11.986369132995605,11.986369132995605,216586120
28.02.2020,10.061907735361105,11.820299532197994,10.022832403503813,11.527234077453613,147785166
02.03.2020,11.703072544070002,11.917987333980946,11.439314288313776,11.576078414916992,101554649
03.03.2020,11.77145400598889,11.917986253498945,11.663996154960826,11.800760269165039,94703893
04.03.2020,11.849605262253052,11.869142461483374,11.468620095153504,11.488158226013184,90516336
05.03.2020,11.595615209703073,11.722610266047443,11.292781632875956,11.439313888549805,78672791
06.03.2020,11.458850650327395,11.56630850323905,10.84341445469394,10.872720718383789,97351977
09.03.2020,10.648036836081392,10.706650294853706,10.05213784143793,10.140057563781738,96990338
10.03.2020,10.560118174821941,10.687112295731668,9.719997201352681,9.739535331726074,104533153
11.03.2020,9.739535331726074,9.739535331726074,9.739535331726074,9.739535331726074,0
12.03.2020,9.036178784254117,9.036178784254117,8.244902178094403,8.283977508544922,77819775
13.03.2020,8.283977510575793,9.104560381867227,7.951837667479639,8.889646530151367,133539818
16.03.2020,8.313285030387984,8.567275154069193,8.039756774902344,8.039756774902344,85885196
17.03.2020,7.971374719357537,8.049525378831289,7.238711588069097,7.736922740936279,137085691
18.03.2020,7.541545416436332,8.029987956175525,7.43408849555949,7.756460189819336,129412103
19.03.2020,7.815073766950494,7.863918164319813,7.61969710910261,7.746691703796387,92059778
20.03.2020,8.020218938384982,8.069063332391236,7.75646023554347,7.795535564422607,67712234
23.03.2020,7.424319662262721,7.766229031520704,7.297324607282286,7.5610833168029785,61276481
24.03.2020,7.844380218682402,8.176521010712365,7.785767219938533,8.117908477783203,109673958
25.03.2020,8.205826904922262,8.684500870819068,8.205826904922262,8.537967681884766,150114310
26.03.2020,8.547736856751325,9.094792425500337,8.469586194305663,9.045948028564453,162117514
27.03.2020,9.036179267142108,9.339013793038948,8.586812477132566,8.674732208251953,169169261
30.03.2020,8.489123344421387,8.655193734053867,8.156983496785804,8.489123344421387,86730646
31.03.2020,8.694269003770662,8.91895285412548,8.645425539094258,8.840802192687988,81153867
01.04.2020,8.733343648182055,9.085022528643556,8.616117665237988,8.772418975830078,85277713
02.04.2020,8.918952153232135,8.938489351241499,8.684500187344002,8.772418975830078,44118409
03.04.2020,8.80172721024517,8.821264410562927,8.71380747974175,8.723576545715332,32747766
06.04.2020,8.879877181234566,9.016640367665536,8.85057091723212,8.958027839660645,64688644
07.04.2020,9.075253760695364,9.72976621893223,9.075253760695364,9.30970573425293,166420185
08.04.2020,9.309706854401776,9.456240054228203,9.1924808535183,9.339014053344727,83586500
09.04.2020,9.505082878521838,9.583234472111752,9.348781554600768,9.52462100982666,99564515
10.04.2020,9.51485093753176,9.680921309535497,9.436700283839327,9.573464393615723,74712308
13.04.2020,9.544159502296548,10.071676956306888,9.446470705334502,9.964219093322754,174266004
14.04.2020,10.188902235101057,10.755494981610807,10.188902235101057,10.67734432220459,193362055
15.04.2020,10.814107215702071,11.019252923961185,9.915373725388747,10.140057563781738,213075284
16.04.2020,10.276821547821621,10.345203139153167,9.846992006690822,9.934911727905273,103826716
17.04.2020,10.315896667589879,10.345202930192976,10.130288163968586,10.257283210754395,84831525
20.04.2020,10.29635989375119,10.423354957257546,10.22797829479754,10.394048690795898,63063269
21.04.2020,10.315898064069598,10.335435264573348,10.159595801892515,10.218209266662598,52691747
22.04.2020,10.24751486286609,10.276822059148637,10.140057938051488,10.149827003479004,40802519
24.04.2020,10.120519547007211,10.159594876083327,9.954449165526388,10.04236888885498,40531403
27.04.2020,10.179132920132409,10.618730601418918,10.169363855038874,10.569886207580566,123157032
28.04.2020,10.599194186830193,10.638269518465213,10.394048462838983,10.413585662841797,68485047
29.04.2020,10.384278501651657,10.423353829917458,10.218208123614676,10.364740371704102,57922411
30.04.2020,10.423354148864746,10.540580137249181,10.19867030573924,10.423354148864746,72282052
04.05.2020,10.257284310426884,10.345204039291247,10.208439913098974,10.286590576171875,38133419
05.05.2020,10.345204039291247,10.423354702364147,10.257284310426884,10.286590576171875,39428937
06.05.2020,10.30612850189209,10.34520383264802,10.237745974347185,10.30612850189209,30910172
07.05.2020,10.31589728270026,10.677344315121578,10.247514757043172,10.374509811401367,58244004
08.05.2020,10.423354434882114,10.481966964867992,10.315897508821761,10.354972839355469,31971124
11.05.2020,10.413585141078554,10.472198601409008,10.33543448172418,10.374509811401367,24366455
12.05.2020,10.335434628148017,10.462429684305372,10.296359297917244,10.403816223144531,32378262
13.05.2020,10.394048089308857,10.560118475696987,10.354972759078084,10.403816223144531,55608566
14.05.2020,10.364740655625827,10.40381598496202,10.257283732858632,10.296359062194824,32041232
15.05.2020,10.354972464845652,10.462429387019595,10.325665269283304,10.345203399658203,31391896
18.05.2020,10.501504987021047,10.69688163766301,10.472198722332092,10.579655647277832,90837795
20.05.2020,10.628499610085617,10.735956530656038,10.56988615146491,10.618730545043945,64220241
21.05.2020,10.65780636822394,10.931333680680247,10.65780636822394,10.833645820617676,78354416
22.05.2020,10.862952690173616,10.980178687751854,10.804340157199205,10.950872421264648,51529080
27.05.2020,11.31231881590941,12.044981956481934,11.292781616608076,12.044981956481934,139329364
28.05.2020,12.113363331618222,12.9925596433251,12.025444538913943,12.367353439331055,226275561
29.05.2020,12.396660698234312,12.435736030892386,12.035213638239775,12.19151496887207,77745626
01.06.2020,12.640880400118261,12.846026107407189,12.406428429396435,12.484579086303711,70528657
02.06.2020,12.504117996390374,12.5627305269126,12.279434145043503,12.328278541564941,58282882
03.06.2020,12.386891536700796,12.416197800856994,12.220821153766781,12.240358352661133,52848051
04.06.2020,12.250127879782388,12.484579865130048,12.13290188710856,12.328278541564941,101447427
05.06.2020,12.357584463567045,12.523654848149345,12.347816329837588,12.445504188537598,70703859
08.06.2020,12.435735261605013,12.58226844873016,12.318509270882512,12.347816467285156,57210172
09.06.2020,12.386891421814756,12.484579278639155,12.279433568189786,12.33804702758789,41011552
10.06.2020,12.34781624038433,12.52365475742223,12.34781624038433,12.367353439331055,60427247
11.06.2020,12.338046992899036,12.3771223218448,12.201282875774195,12.211051940917969,39619313
12.06.2020,12.113363983690723,12.465042899956382,11.996137988811968,12.435735702514648,77769722
15.06.2020,12.347816149793351,12.474811202718055,12.27943362490815,12.289202690124512,71709175
16.06.2020,12.396659406441762,12.435734735027996,12.298971550790839,12.308740615844727,48210538
17.06.2020,12.298972099631591,12.328278364471725,12.132901712821889,12.171977043151855,36031965
18.06.2020,12.162207343404857,12.338046786534392,12.162207343404857,12.230589866638184,51358623
19.06.2020,12.328278453583223,12.347816584704114,12.181746196694018,12.250127792358398,42592547
22.06.2020,12.30874134193399,12.523655196021323,12.269666011042714,12.328278541564941,103366791
23.06.2020,12.386892293328872,12.44550482522149,12.191514702675079,12.259897232055664,59629576
24.06.2020,12.269665157612318,12.347815813959015,12.084056650066932,12.103594779968262,52187522
25.06.2020,12.103594779968262,12.220820764488305,11.976599730497552,12.103594779968262,44406156
26.06.2020,12.279433384538182,12.338046843059661,12.132901135678457,12.181745529174805,34473480
29.06.2020,12.191513662570621,12.240358056066967,12.093825807207244,12.181745529174805,38453272
30.06.2020,12.230590592866877,12.35758471863519,12.162208065573129,12.250127792358398,75336969
01.07.2020,12.308740215495815,12.318508348602668,11.947292273292808,11.996136665344238,101990096
02.07.2020,12.064520374997823,12.074288509066655,11.927756250110965,11.976600646972656,72466548
03.07.2020,11.996137700613733,12.00590676619295,11.595615328159557,11.64445972442627,87812877
06.07.2020,11.830066550844265,11.84960468074513,11.566308318587765,11.624920845031738,61623653
07.07.2020,11.527232937336171,11.60538359332115,11.351393495555312,11.370931625366211,72083956
08.07.2020,11.370932199904153,11.370932199904153,11.038791429371294,11.058328628540039,57719551
09.07.2020,11.058328804597306,11.605384364472043,11.048560670672092,11.214630126953125,152427253
10.07.2020,11.283012654222276,11.546770902790763,11.087636001277216,11.517464637756348,100001297
13.07.2020,11.624921884579212,11.771455077051355,11.507695889579132,11.703072547912598,87551928
14.07.2020,11.634690777349205,11.83983649845536,11.537002915450175,11.546771049499512,69425008
16.07.2020,11.888679952233383,11.996136871287863,11.64445891941286,11.673765182495117,81918675
17.07.2020,11.624921593267835,11.742148516959695,11.58584626258034,11.64445972442627,37145247
20.07.2020,11.624921276889665,11.732379132077787,11.546770617641583,11.585845947265625,42270107
21.07.2020,11.634690539991391,11.732379331526863,11.419775757590966,11.439313888549805,64019089
22.07.2020,11.576078010373596,11.595615209703073,11.419775757590966,11.439313888549805,51872015
23.07.2020,11.497927584364687,11.683535174113409,11.478389453007253,11.546771049499512,90562201
24.07.2020,11.478388991167009,11.585845914421157,11.43931366165374,11.458850860595703,41921530
27.07.2020,11.576077769732606,11.576077769732606,11.312318597047414,11.331856727600098,43836986
28.07.2020,11.322088521963202,11.341625722369924,10.775032936133803,10.823877334594727,52529268
29.07.2020,10.804339494238105,10.892258288304971,10.472198722332092,10.579655647277832,59119889
30.07.2020,10.550348973317211,10.599193366990258,10.403815792298072,10.442891120910645,21929029
04.08.2020,10.452660200886715,11.019252932392192,10.247514492470641,10.745725631713867,112929169
05.08.2020,10.882489943852729,10.960640602596825,10.501504783753258,10.599193572998047,62808797
06.08.2020,10.501505396331453,10.648037657116877,9.983757019042969,9.983757019042969,57362675
07.08.2020,9.97398789185326,10.521043463236335,9.485545783401347,10.462430000305176,68840805
10.08.2020,10.364741032211297,10.560118617620317,10.188902509624302,10.30612850189209,38930000
11.08.2020,10.345203815211594,11.341625213623047,10.335434749631734,11.341625213623047,192274791
12.08.2020,11.380699720395736,11.781222995509369,11.165785882973948,11.243936538696289,200710930
13.08.2020,11.156017027413036,11.253705814713474,10.696881217707888,10.921565055847168,88322640
14.08.2020,10.696881272986046,11.068097362364991,10.638268745606346,10.872720718383789,76138451
17.08.2020,10.882490185846782,10.92156551608775,10.677344469174368,10.706650733947754,29164956
18.08.2020,10.745726669709013,10.999716796402286,10.706651337266157,10.823877334594727,46412472
19.08.2020,10.823875789742262,11.26347344988957,10.784800462876484,11.00948429107666,57349510
20.08.2020,10.989946420532403,11.107172403889233,10.853182307468119,10.941102027893066,37046298
21.08.2020,11.019252644275339,11.175553954861908,10.726187221110875,10.814106941223145,60171217
24.08.2020,10.823877334594727,10.980178664366152,10.794571068169937,10.823877334594727,32958329
25.08.2020,11.0094853623085,11.234168280741226,10.804339643395007,10.911796569824219,155566103
26.08.2020,10.941103393860965,10.980178726525027,10.716420463949962,10.775032997131348,57767053
27.08.2020,10.882490592014317,10.950872189580878,10.794570862783372,10.843415260314941,36601738
28.08.2020,10.872721269221211,10.892258468794468,10.726188080089603,10.735957145690918,25709260
31.08.2020,10.735957079151774,10.75549521023331,10.335434708273931,10.354972839355469,49594336
01.09.2020,10.32566593375565,10.481967260295736,10.17913367303167,10.413585662841797,39552513
02.09.2020,10.442891544770863,10.521043136797378,10.227977694493363,10.276822090148926,42423402
03.09.2020,10.286589432858001,10.3842782166561,10.110750926302426,10.130288124084473,46194059
04.09.2020,10.120519099224458,10.394047322284331,10.052137509274136,10.257283210754395,64867286
07.09.2020,10.306128982471941,10.569887244466297,10.286590850368217,10.52104377746582,59172686
08.09.2020,10.569886640158446,10.66757543183311,10.374509988438481,10.530811309814453,56421635
09.09.2020,10.491736292386863,10.677344815778632,10.462430026662147,10.589425086975098,51205350
10.09.2020,10.599193104200028,10.735956285138545,10.501504319275973,10.511273384094238,46774002
11.09.2020,10.560118906569905,10.823877163482129,10.540580774842645,10.66757583618164,92970020
14.09.2020,10.687113243042537,10.814108306838499,10.618731643932948,10.648037910461426,34582026
15.09.2020,10.677344556788457,10.706650821802318,10.452660707337214,10.481966972351074,26909784
16.09.2020,10.501504279916238,10.579654934910852,10.335433905145358,10.384278297424316,22860805
17.09.2020,10.35497313120396,10.452660994476817,10.306128733752836,10.413585662841797,27764297
18.09.2020,10.46242895241893,10.491735215134588,10.345202969927008,10.384278297424316,20628370
21.09.2020,10.345203713330783,10.433123439424937,10.071676401194027,10.100982666015625,30791276
22.09.2020,10.110751280064676,10.364740449893771,10.032600622943521,10.315896987915039,50579265
23.09.2020,10.364741239244776,10.384279370827697,10.227978044681894,10.286590576171875,36598279
24.09.2020,10.208440139705505,10.345204268933664,10.110752274510604,10.267053604125977,46175264
25.09.2020,10.354972579726892,10.413585108243186,10.188902196215151,10.247514724731445,37945996
28.09.2020,10.218207843176904,10.33543382475705,10.052137469697708,10.130288124084473,52201312
29.09.2020,10.149827437464376,10.276822498564053,10.003294244674258,10.11075210571289,47357076
30.09.2020,10.159594628784248,10.267052479849886,10.110751167350022,10.23774528503418,47427617
01.10.2020,10.296359209424123,10.5991937148319,10.296359209424123,10.325665473937988,108214754
02.10.2020,10.179133896275184,10.735957617193556,10.159595764214478,10.394048690795898,229881439
05.10.2020,10.452660788179232,10.540580515530163,10.384279192074898,10.433123588562012,50962540
06.10.2020,10.46242895241893,10.569885870129202,10.35497203470866,10.384278297424316,45683972
07.10.2020,10.33543522624319,10.423354957257546,10.306128959781542,10.394048690795898,31415112
08.10.2020,10.462429251031592,10.511273644704637,10.384278593806446,10.442891120910645,46742221
09.10.2020,10.481967513258374,10.569887244466297,10.442892180680342,10.52104377746582,52733028
12.10.2020,10.540580170231395,10.608961764095618,10.491735775344374,10.550349235534668,53328915
13.10.2020,10.530811130110116,10.54058019543675,10.33543448172418,10.374509811401367,40796229
14.10.2020,10.35497313120396,10.481967260295736,10.31589779956894,10.413585662841797,46868280
15.10.2020,10.36474146932088,10.423354933741349,10.227978271722133,10.267053604125977,33557241
16.10.2020,10.276822010291331,10.452660529003872,10.257283879529187,10.325665473937988,52251870
19.10.2020,10.315896707211351,10.45265988763728,10.3061276424297,10.384278297424316,37210569
20.10.2020,10.394047999976143,10.423354264490007,10.286590144043052,10.325665473937988,40910116
21.10.2020,10.34520313609982,10.384278464224785,10.22797715172492,10.23774528503418,45234810
22.10.2020,10.20843915599167,10.296358878335479,10.140057563781738,10.140057563781738,49356633
23.10.2020,10.159594386572188,10.257283170370286,10.081443732185424,10.130288124084473,36189352
26.10.2020,10.061907053745362,10.061907053745362,9.563695907592773,9.563695907592773,49456544
27.10.2020,9.456239799756435,9.485546066281298,9.153405273568122,9.231555938720703,62709906
28.10.2020,9.231554757809231,9.231554757809231,8.948258399963379,8.948258399963379,19472391
30.10.2020,8.86033924480854,8.899414574877124,8.645425395245999,8.811495780944824,46144275
02.11.2020,8.821263427457923,9.671152508224234,8.821263427457923,9.202248573303223,196991763
03.11.2020,9.241324366950478,9.446470081724522,9.026409586799252,9.290168762207031,63160435
04.11.2020,9.299937668330973,9.690690960433395,9.251093273910836,9.563695907592773,141256942
05.11.2020,9.593002079778593,9.759072460239999,9.446469829549978,9.48554515838623,70179463
06.11.2020,9.514851422106089,9.583233946291525,9.436700764433583,9.48554515838623,38360065
09.11.2020,9.602771643169202,10.433123588562012,9.553927246682088,10.433123588562012,169754770
10.11.2020,10.62849961935428,11.400238057362216,10.56011802726159,11.224398612976074,492199736
11.11.2020,11.322088352295486,11.771455134469031,10.999716631565486,11.527234077453613,314464729
12.11.2020,11.488158284317542,11.869142521721292,11.331856963164274,11.439313888549805,309737637
13.11.2020,11.380699720395736,11.468619440990697,11.165785882973948,11.243936538696289,91792880
16.11.2020,11.331857418167157,11.917987396026522,11.273243954566523,11.527234077453613,330255564
17.11.2020,11.43931382652147,11.517464486674342,11.185323715209961,11.185323715209961,123229374
18.11.2020,11.204861906819904,11.527233614605858,11.204861906819904,11.439313888549805,124920917
19.11.2020,11.439314262448345,11.634690920275894,11.331857333550541,11.44908332824707,132623148
20.11.2020,11.488158401676285,11.83983637786375,11.488158401676285,11.64445972442627,163100970
23.11.2020,11.761685153138542,11.908217403290845,11.458850656093304,11.478388786315918,195893990
24.11.2020,11.644459258962254,11.761685246338867,11.497927007648821,11.556539535522461,165782232
25.11.2020,11.703072195790373,12.074288301269497,11.61515340090766,11.693304061889648,356271129
26.11.2020,12.025444956027467,12.074288420903134,11.742148574253482,11.898449897766113,170802463
27.11.2020,11.927756044835611,11.937525110365701,11.60538433537757,11.693304061889648,104776691
30.11.2020,11.497926902383682,11.497926902383682,11.15601707694346,11.175554275512695,96265267
01.12.2020,11.243937919006424,12.25012843367389,11.23416885293455,12.19151496887207,267644029
02.12.2020,12.093826787812185,12.347816909284042,11.966831727076258,12.00590705871582,345533792
03.12.2020,11.986369019551917,12.103595006263683,11.869142101210825,11.908217430114746,107766796
04.12.2020,11.966831493895544,12.025444956027467,11.88868083213923,11.898449897766113,66546373
07.12.2020,11.83006760052309,12.12313305363451,11.800761334700766,12.00590705871582,93084059
08.12.2020,12.015675808849869,12.230590593035789,11.927756082063384,11.947293281555176,95941440
09.12.2020,12.054751456172623,12.162208385274072,11.99613799289858,12.00590705871582,81001143
10.12.2020,12.064519470468014,12.093825733736056,11.869141897669563,11.927755355834961,61976930
11.12.2020,11.859374225722549,12.132901534000935,11.595615051160667,12.01567554473877,90689563
14.12.2020,12.259896652681707,12.474811433266874,12.142670662806895,12.269665718078613,155744880
15.12.2020,12.240358014617112,12.396659327972682,12.103594831245646,12.357583999633789,98186303
16.12.2020,12.36735352892585,12.738569627896325,12.29897193467291,12.445504188537598,229144220
17.12.2020,12.513886921939037,12.89487116095687,12.474811591485173,12.728800773620605,239467030
18.12.2020,12.689725296469568,12.943715407298162,12.640880901059553,12.699494361877441,172516211
21.12.2020,12.015675890400585,12.103595617783784,11.712841377372834,11.898449897766113,160314717
22.12.2020,12.084057521106546,12.347816704010842,12.044982190116581,12.15243911743164,114871438
23.12.2020,12.142670983406182,12.338047638356008,12.064520321426253,12.15243911743164,70657434
24.12.2020,12.230589917169723,12.640880400118261,12.181745523695348,12.484579086303711,142896439
25.12.2020,12.562729971351267,12.611574365712663,12.40642865469827,12.465042114257812,37913565
28.12.2020,12.484579278639155,12.504117408981633,12.279433568189786,12.33804702758789,42409803
29.12.2020,12.347816160091016,12.797182912495751,12.347816160091016,12.592037200927734,115236351
30.12.2020,12.660418942396872,12.88510185541388,12.592037348283755,12.621343612670898,111738589
31.12.2020,12.61157443310252,12.787413881091405,12.58226816898082,12.719032287597656,56720032
04.01.2021,12.670188707799149,12.670188707799149,12.377123252846987,12.386892318725586,59948726
05.01.2021,12.347816149793351,12.504117466737805,12.230590162085008,12.289202690124512,90905126
06.01.2021,12.43573578485978,12.513887380259169,12.338047920961992,12.386892318725586,63226286
07.01.2021,12.445504850738379,12.465042982495575,12.328278855083393,12.386892318725586,63579108
08.01.2021,12.455273139302701,12.660418851803449,12.435735008764848,12.543192863464355,115414243
11.01.2021,12.494349018803742,12.601805946604623,12.357584893905855,12.406429290771484,68875132
12.01.2021,12.474810694200773,12.689724530424085,12.455272564564492,12.552961349487305,93572479
13.01.2021,12.670188158427285,12.973021734497962,12.670188158427285,12.953484535217285,212821900
14.01.2021,13.13909232916017,13.354007114433266,12.816720617065211,12.93394660949707,204872119
15.01.2021,12.836258319805909,13.080479362127434,12.758107660793367,12.973021507263184,126680673
18.01.2021,12.924177543887073,12.963253806327065,12.728800889833972,12.93394660949707,85758145
19.01.2021,13.012096958279855,13.314931463503406,13.012096958279855,13.178167343139648,136583768
20.01.2021,13.20747464727159,13.20747464727159,12.894871074116537,12.953484535217285,63847022
21.01.2021,13.00232901842702,13.13909220920086,12.699494508687549,12.728800773620605,80826627
22.01.2021,12.719032779764689,12.806951575531839,12.513887059715923,12.631113052368164,60893846
25.01.2021,12.709263806034883,12.777645402669137,12.406429290771484,12.406429290771484,49883614
26.01.2021,12.34781609275913,12.455273014754768,12.171976646194148,12.33804702758789,56279923
27.01.2021,12.30874042680606,12.357583888066719,11.673765182495117,11.673765182495117,60233746
28.01.2021,11.566308928232266,12.05475102194728,11.322087881374758,12.044981956481934,104812968
29.01.2021,11.742148836862423,12.054751490878928,11.742148836862423,11.83006763458252,78671542
01.02.2021,11.93752467007444,11.966830933954443,11.732378959655762,11.732378959655762,57648479
02.02.2021,11.800760495735243,12.035212468904449,11.78122329711914,11.78122329711914,83997753
03.02.2021,11.849605333001662,11.937525059136437,11.78122373784322,11.869142532348633,57400171
04.02.2021,11.89844967056069,12.005906595516349,11.859374340428692,11.917986869812012,56140686
05.02.2021,12.015676098300483,12.18174649031341,11.878911972045898,11.878911972045898,78385058
08.02.2021,11.996137588806711,12.005906654294877,11.742148407519915,11.869142532348633,51144469
09.02.2021,11.898449523388352,12.054750841983052,11.849605128420173,11.888680458068848,64999932
10.02.2021,11.947292554137219,12.015675077268401,11.85937376433309,11.927755355834961,58398059
11.02.2021,11.937525059136437,11.97660038945974,11.859374398489829,11.869142532348633,39509847
12.02.2021,11.820299266898171,11.878911797553883,11.693304208304957,11.722610473632812,37789731
15.02.2021,11.859374091283769,12.142670461696536,11.84960502604866,12.113363265991211,105680942
16.02.2021,12.14267094866194,12.171977213913214,11.820299236009799,11.898449897766113,63693207
17.02.2021,11.917986869812012,12.142670716793024,11.839836209548015,11.917986869812012,66650589
18.02.2021,11.957061937318294,12.338047096459318,11.947292872092522,11.986369132995605,128555316
19.02.2021,11.996137414047068,12.025444610084621,11.839836095030849,12.01567554473877,70869252
22.02.2021,12.044981959196676,12.474811523475207,12.035212893729126,12.347816467285156,151108372
23.02.2021,12.435734985113635,13.031634922574039,12.181745810009994,12.719032287597656,275435657
24.02.2021,12.601805974225538,12.846027027459595,12.465042780657273,12.533424377441406,178335216
25.02.2021,12.826489509237897,13.139092151495904,12.601805661392932,13.080479621887207,209885565
26.02.2021,12.738569649181693,13.295393332753147,12.719032450060785,13.178167343139648,186246942
01.03.2021,13.363775864280855,13.598227843604889,13.266087073747832,13.481001853942871,129626666
02.03.2021,13.490770997416984,14.721644361808078,13.432157536432,14.467655181884766,365900822
03.03.2021,14.536037012088109,14.780258062160229,14.27227783082812,14.575112342834473,270586148
04.03.2021,14.555574472348635,14.819333658332763,14.321122483671227,14.379735946655273,183719811
05.03.2021,14.321121827499692,14.56534287075618,14.174589574197539,14.438347816467285,90268550
08.03.2021,14.457885914397314,14.536036573532218,14.242971135961659,14.311352729797363,88006183
09.03.2021,14.457886234566299,14.760719812512944,14.36996650818522,14.67280101776123,123212060
10.03.2021,14.653263211173838,14.672801342637507,14.496961885982019,14.555574417114258,57055126
11.03.2021,14.633724315039432,14.663031510703519,14.096438770675222,14.409041404724121,64418383
12.03.2021,14.409041717134674,14.45788611267117,14.164820671081543,14.164820671081543,46505356
15.03.2021,14.125744722218627,14.487191742749026,14.106206592208126,14.350427627563477,67259844
16.03.2021,14.409041984315486,14.526267976799138,14.291815991831834,14.399272918701172,64564306
17.03.2021,14.399272592870043,14.57511204343126,14.194126877758409,14.213665008544922,89053995
18.03.2021,14.213665388753517,14.282046985076786,13.588459161301396,13.617765426635742,94125427
19.03.2021,13.5786893355426,13.94013729149381,13.25631764002229,13.471232414245605,109849869
22.03.2021,12.767876518793244,12.767876518793244,12.132902145385742,12.132902145385742,56184034
23.03.2021,11.400237958863631,12.27943330993941,10.941102153394173,11.927755355834961,90371189
24.03.2021,11.966831578039953,12.709263801574707,11.92775624688704,12.709263801574707,66235579
25.03.2021,12.719032721417582,12.943715640062992,12.338047548323493,12.37712287902832,77744751
26.03.2021,12.552961953286333,12.679956075513406,12.064519868436738,12.367353439331055,54706550
29.03.2021,12.367354431648112,12.367354431648112,12.084058036969722,12.19151496887207,39110064
30.03.2021,12.162207670254721,12.562730028920777,12.10359514205592,12.416197776794434,71892151
31.03.2021,12.445504562582453,12.465042693887275,12.250127907681115,12.455273628234863,47024024
01.04.2021,12.455273316456722,12.699494361877441,12.455273316456722,12.699494361877441,41109308
02.04.2021,12.758107353818394,12.797182682384467,12.533423515841488,12.611574172973633,28540861
05.04.2021,12.552962418532832,12.777645338708913,12.54319335288273,12.758108139038086,36705937
06.04.2021,12.72880035320241,12.836258207123345,12.465042114257812,12.465042114257812,45181430
07.04.2021,12.465041629382632,12.758107052521774,12.465041629382632,12.552961349487305,68430416
08.04.2021,12.582268183791008,12.611574447947204,12.230590219028628,12.240358352661133,49945436
09.04.2021,12.201283181668558,12.240358511593968,11.63469043193545,11.663996696472168,57005894
12.04.2021,11.654228731398653,11.81053005336263,11.351394221371427,11.693304061889648,47820220
13.04.2021,11.537003168297918,11.673766364279771,11.283013044861049,11.654229164123535,61607452
